Date,Return
1968-03-31,-0.13709691166877747
1968-04-30,1.2925000190734863
1968-05-31,0.8265708684921265
1968-06-30,0.10396796464920044
1968-07-31,-0.12449806183576584
1968-08-31,0.35053181648254395
1968-09-30,0.5239797234535217
1968-10-31,0.07858465611934662
1968-11-30,-0.23111961781978607
1968-12-31,0.08433527499437332
1969-01-31,0.051891934126615524
1969-02-28,-0.2402215600013733
1969-03-31,0.07994028925895691
1969-04-30,-0.07379420101642609
1969-05-31,0.14480158686637878
1969-06-30,-1.3176311254501343
1969-07-31,-0.5814918279647827
1969-08-31,0.1450338512659073
1969-09-30,-0.14156827330589294
1969-10-31,0.6146292090415955
1969-11-30,0.011057729832828045
1969-12-31,-0.46922722458839417
1970-01-31,-0.021092044189572334
1970-02-28,-0.022545453161001205
1970-03-31,0.39677879214286804
1970-04-30,1.129693865776062
1970-05-31,0.3062989115715027
1970-06-30,1.0318665504455566
1970-07-31,-0.26701611280441284
1970-08-31,-0.5183568000793457
1970-09-30,-1.6558659076690674
1970-10-31,1.0664244890213013
1970-11-30,0.049778252840042114
1970-12-31,-1.1020615100860596
1971-01-31,-0.8977383375167847
1971-02-28,-0.3743985891342163
1971-03-31,-0.013872811570763588
1971-04-30,-0.041220106184482574
1971-05-31,0.516060471534729
1971-06-30,0.296731173992157
1971-07-31,0.3489276170730591
1971-08-31,0.10045750439167023
1971-09-30,-0.003299010917544365
1971-10-31,-0.3233047127723694
1971-11-30,0.37521350383758545
1971-12-31,-1.2029085159301758
1972-01-31,0.7481009364128113
1972-02-29,-0.09088051319122314
1972-03-31,0.16272801160812378
1972-04-30,0.07313713431358337
1972-05-31,-0.09998606145381927
1972-06-30,0.013103518635034561
1972-07-31,0.06144383177161217
1972-08-31,0.054892025887966156
1972-09-30,0.05975209176540375
1972-10-31,0.1830301582813263
1972-11-30,-0.13309583067893982
1972-12-31,0.3573252558708191
1973-01-31,0.419123113155365
1973-02-28,0.8949167728424072
1973-03-31,0.7476344108581543
1973-04-30,1.2928931713104248
1973-05-31,1.3723115921020508
1973-06-30,0.800254762172699
1973-07-31,-1.2269569635391235
1973-08-31,0.8352068662643433
1973-09-30,-0.38744238018989563
1973-10-31,0.2813950777053833
1973-11-30,1.2304346561431885
1973-12-31,0.41516435146331787
1974-01-31,-0.08753223717212677
1974-02-28,0.2766425907611847
1974-03-31,0.09109096974134445
1974-04-30,0.3269668519496918
1974-05-31,0.8856396675109863
1974-06-30,0.46155261993408203
1974-07-31,0.48766660690307617
1974-08-31,1.1646314859390259
1974-09-30,0.9069244861602783
1974-10-31,-0.5811384320259094
1974-11-30,0.7206173539161682
1974-12-31,0.9084497690200806
1975-01-31,-2.2205042839050293
1975-02-28,0.0836750864982605
1975-03-31,-0.912555456161499
1975-04-30,0.0264136865735054
1975-05-31,-1.2829997539520264
1975-06-30,0.020260751247406006
1975-07-31,0.2920650839805603
1975-08-31,0.14961807429790497
1975-09-30,-0.1955690234899521
1975-10-31,0.005708474665880203
1975-11-30,0.235100656747818
1975-12-31,0.0764741599559784
1976-01-31,1.4861578941345215
1976-02-29,-0.31427791714668274
1976-03-31,0.12748700380325317
1976-04-30,0.09813626855611801
1976-05-31,-0.17507518827915192
1976-06-30,0.13156113028526306
1976-07-31,0.1530318707227707
1976-08-31,-0.021013032644987106
1976-09-30,0.20139802992343903
1976-10-31,-0.08421463519334793
1976-11-30,0.29773634672164917
1976-12-31,0.6640834212303162
1977-01-31,0.5038515329360962
1977-02-28,0.13603535294532776
1977-03-31,0.08808240294456482
1977-04-30,0.09400977194309235
1977-05-31,0.12142279744148254
1977-06-30,0.49479547142982483
1977-07-31,0.2504962980747223
1977-08-31,-0.05137921869754791
1977-09-30,0.17309674620628357
1977-10-31,-0.16314339637756348
1977-11-30,0.8734563589096069
1977-12-31,0.21153804659843445
1978-01-31,-0.055154163390398026
1978-02-28,0.3108212351799011
1978-03-31,0.3939850330352783
1978-04-30,0.48567402362823486
1978-05-31,0.813188910484314
1978-06-30,0.14047196507453918
1978-07-31,0.7689763307571411
1978-08-31,1.2635607719421387
1978-09-30,0.054927751421928406
1978-10-31,-2.1483469009399414
1978-11-30,0.7017503976821899
1978-12-31,0.1762159764766693
1979-01-31,0.7377228140830994
1979-02-28,-0.02998255006968975
1979-03-31,0.3436751365661621
1979-04-30,0.16294801235198975
1979-05-31,-0.013041041791439056
1979-06-30,0.3541582524776459
1979-07-31,0.05373444780707359
1979-08-31,0.17854908108711243
1979-09-30,-0.012783490121364594
1979-10-31,-0.6330947279930115
1979-11-30,0.39696264266967773
1979-12-31,0.646683931350708
1980-01-31,0.5354083776473999
1980-02-29,0.014116145670413971
1980-03-31,-0.9896516799926758
1980-04-30,0.3677547574043274
1980-05-31,0.7386000156402588
1980-06-30,0.31708604097366333
1980-07-31,1.0490562915802002
1980-08-31,0.8079837560653687
1980-09-30,0.5755568146705627
1980-10-31,0.5059022307395935
1980-11-30,0.9692558646202087
1980-12-31,-0.6152980923652649
1981-01-31,-0.08155082166194916
1981-02-28,-0.2327234148979187
1981-03-31,0.90335613489151
1981-04-30,0.19828009605407715
1981-05-31,0.3094485402107239
1981-06-30,-0.0314793661236763
1981-07-31,-0.32763373851776123
1981-08-31,-0.8949552774429321
1981-09-30,-0.49213939905166626
1981-10-31,0.4129399359226227
1981-11-30,0.32562220096588135
1981-12-31,0.2341712862253189
1982-01-31,0.1003071591258049
1982-02-28,0.5842122435569763
1982-03-31,0.3906971514225006
1982-04-30,-0.30626049637794495
1982-05-31,0.2894361615180969
1982-06-30,0.8404425978660583
1982-07-31,0.5662436485290527
1982-08-31,-0.6888952255249023
1982-09-30,0.2269309163093567
1982-10-31,-1.7486648559570312
1982-11-30,-0.8323551416397095
1982-12-31,0.0011547841131687164
1983-01-31,-1.0859336853027344
1983-02-28,0.41511231660842896
1983-03-31,0.19236759841442108
1983-04-30,0.3880661129951477
1983-05-31,0.3248482346534729
1983-06-30,0.8074281811714172
1983-07-31,-0.21367596089839935
1983-08-31,-0.9227842092514038
1983-09-30,0.05009292811155319
1983-10-31,-0.672581136226654
1983-11-30,0.9098613262176514
1983-12-31,-0.06332188844680786
1984-01-31,0.2240574210882187
1984-02-29,-0.01928970403969288
1984-03-31,0.28173673152923584
1984-04-30,0.2227523922920227
1984-05-31,0.7187505960464478
1984-06-30,0.19433999061584473
1984-07-31,1.3314796686172485
1984-08-31,-1.4322351217269897
1984-09-30,0.7697381377220154
1984-10-31,0.7761913537979126
1984-11-30,0.8352253437042236
1984-12-31,0.21990419924259186
1985-01-31,-0.8463653922080994
1985-02-28,-0.05773188918828964
1985-03-31,0.33185261487960815
1985-04-30,0.17577479779720306
1985-05-31,0.08856803178787231
1985-06-30,0.17294061183929443
1985-07-31,0.20766258239746094
1985-08-31,0.2213171273469925
1985-09-30,-0.06281393766403198
1985-10-31,0.44865918159484863
1985-11-30,0.5543122291564941
1985-12-31,0.6299946308135986
1986-01-31,0.2964059114456177
1986-02-28,0.7847357392311096
1986-03-31,0.808078944683075
1986-04-30,0.5056139230728149
1986-05-31,0.5708852410316467
1986-06-30,0.1386779546737671
1986-07-31,-1.4471638202667236
1986-08-31,0.16748939454555511
1986-09-30,-0.7266340851783752
1986-10-31,0.5364642143249512
1986-11-30,0.18761178851127625
1986-12-31,-0.08822114020586014
1987-01-31,0.38884007930755615
1987-02-28,0.37857523560523987
1987-03-31,0.2928962707519531
1987-04-30,0.11812273412942886
1987-05-31,0.16434168815612793
1987-06-30,0.19600898027420044
1987-07-31,0.40957438945770264
1987-08-31,0.21307751536369324
1987-09-30,0.18734511733055115
1987-10-31,-0.3859361708164215
1987-11-30,0.49551719427108765
1987-12-31,0.8160816431045532
1988-01-31,0.029878586530685425
1988-02-29,-0.0838075801730156
1988-03-31,0.3436165452003479
1988-04-30,0.37137889862060547
1988-05-31,0.49051445722579956
1988-06-30,0.4750094413757324
1988-07-31,0.2627418041229248
1988-08-31,0.231808140873909
1988-09-30,0.36756688356399536
1988-10-31,0.357042133808136
1988-11-30,0.3935823440551758
1988-12-31,0.4638187885284424
1989-01-31,-0.009305893443524837
1989-02-28,0.3026665449142456
1989-03-31,0.5074529051780701
1989-04-30,0.29570430517196655
1989-05-31,0.4854460060596466
1989-06-30,0.2338048815727234
1989-07-31,0.38997983932495117
1989-08-31,0.25207340717315674
1989-09-30,0.13409490883350372
1989-10-31,-0.17376434803009033
1989-11-30,0.31592807173728943
1989-12-31,0.4343798756599426
1990-01-31,0.04846065491437912
1990-02-28,0.3612544536590576
1990-03-31,0.4172924757003784
1990-04-30,0.3685494065284729
1990-05-31,0.4074762463569641
1990-06-30,0.5646501779556274
1990-07-31,0.5859185457229614
1990-08-31,1.1847572326660156
1990-09-30,0.7159789800643921
1990-10-31,1.0075098276138306
1990-11-30,0.42754727602005005
1990-12-31,0.629784345626831
1991-01-31,-0.10658544301986694
1991-02-28,-0.8458224534988403
1991-03-31,-0.11692927032709122
1991-04-30,0.04506056010723114
1991-05-31,0.209104523062706
1991-06-30,0.11480297148227692
1991-07-31,0.16052863001823425
1991-08-31,0.24003086984157562
1991-09-30,0.1278480738401413
1991-10-31,0.3476730287075043
1991-11-30,-0.17258553206920624
1991-12-31,0.5972121357917786
1992-01-31,2.3632845878601074
1992-02-29,0.3879668414592743
1992-03-31,0.018400423228740692
1992-04-30,-0.23935064673423767
1992-05-31,0.03941883146762848
1992-06-30,0.2788173258304596
1992-07-31,0.28220248222351074
1992-08-31,0.5047786235809326
1992-09-30,0.32825109362602234
1992-10-31,0.3701956570148468
1992-11-30,-0.7512824535369873
1992-12-31,0.22212627530097961
1993-01-31,-0.5806094408035278
1993-02-28,0.8074038028717041
1993-03-31,0.36832430958747864
1993-04-30,0.39547431468963623
1993-05-31,0.19857482612133026
1993-06-30,0.48721954226493835
1993-07-31,0.4299786388874054
1993-08-31,0.7643664479255676
1993-09-30,0.6297349333763123
1993-10-31,0.9326820373535156
1993-11-30,-0.1830960512161255
1993-12-31,0.23053154349327087
1994-01-31,0.7919823527336121
1994-02-28,0.15438055992126465
1994-03-31,-0.0559961199760437
1994-04-30,0.18264436721801758
1994-05-31,0.2582738995552063
1994-06-30,0.4116082191467285
1994-07-31,0.16826504468917847
1994-08-31,0.13166126608848572
1994-09-30,0.1924239546060562
1994-10-31,0.5674331188201904
1994-11-30,1.136720061302185
1994-12-31,0.8118541836738586
1995-01-31,0.23816363513469696
1995-02-28,0.20952096581459045
1995-03-31,0.14566124975681305
1995-04-30,0.2563185691833496
1995-05-31,0.20733651518821716
1995-06-30,0.32885923981666565
1995-07-31,0.9516843557357788
1995-08-31,0.5387077927589417
1995-09-30,0.5436233878135681
1995-10-31,-1.0280125141143799
1995-11-30,0.6325178146362305
1995-12-31,0.7666228413581848
1996-01-31,0.5575639605522156
1996-02-29,0.8657098412513733
1996-03-31,0.3589223027229309
1996-04-30,1.5689618587493896
1996-05-31,1.0096001625061035
1996-06-30,-0.4971029460430145
1996-07-31,-0.3782607913017273
1996-08-31,0.5598305463790894
1996-09-30,0.08371409773826599
1996-10-31,0.4989738464355469
1996-11-30,0.16482013463974
1996-12-31,0.6525009870529175
1997-01-31,-0.38733989000320435
1997-02-28,0.40737009048461914
1997-03-31,-0.09994501620531082
1997-04-30,0.7274782657623291
1997-05-31,-0.18471235036849976
1997-06-30,0.7269463539123535
1997-07-31,0.2898387908935547
1997-08-31,-0.30625998973846436
1997-09-30,0.9176396131515503
1997-10-31,0.7035477161407471
1997-11-30,0.9563324451446533
1997-12-31,1.1670877933502197
1998-01-31,0.17989706993103027
1998-02-28,1.1780844926834106
1998-03-31,0.8730223774909973
1998-04-30,0.5162528157234192
1998-05-31,0.3313653767108917
1998-06-30,0.3591674566268921
1998-07-31,-0.09281451255083084
1998-08-31,0.7784484624862671
1998-09-30,0.277108371257782
1998-10-31,-0.07411210238933563
1998-11-30,-0.6759581565856934
1998-12-31,0.5895760655403137
1999-01-31,0.22229473292827606
1999-02-28,0.633269727230072
1999-03-31,0.20999710261821747
1999-04-30,-0.36826178431510925
1999-05-31,-0.23822151124477386
1999-06-30,0.2107800543308258
1999-07-31,0.24992075562477112
1999-08-31,0.38544297218322754
1999-09-30,0.14360904693603516
1999-10-31,0.48296236991882324
1999-11-30,0.9372061491012573
1999-12-31,0.825150191783905
2000-01-31,0.3287338614463806
2000-02-29,1.0887954235076904
2000-03-31,0.22792506217956543
2000-04-30,-0.9847575426101685
2000-05-31,-0.23522651195526123
2000-06-30,1.1210178136825562
2000-07-31,0.5164136290550232
2000-08-31,0.4029313325881958
2000-09-30,0.5643927454948425
2000-10-31,1.080588459968567
2000-11-30,1.1704181432724
2000-12-31,1.094666838645935
2001-01-31,-1.1382224559783936
2001-02-28,1.550796627998352
2001-03-31,0.5643267631530762
2001-04-30,-0.7039685249328613
2001-05-31,-0.1745070219039917
2001-06-30,0.5023691654205322
2001-07-31,0.29670193791389465
2001-08-31,0.5648237466812134
2001-09-30,-0.7574688196182251
2001-10-31,-0.04991288483142853
2001-11-30,0.24351301789283752
2001-12-31,-0.19016674160957336
2002-01-31,0.8140301704406738
2002-02-28,0.6651021838188171
2002-03-31,-0.11546055972576141
2002-04-30,1.2362284660339355
2002-05-31,0.43548348546028137
2002-06-30,0.1854010671377182
2002-07-31,0.056307028979063034
2002-08-31,0.24746519327163696
2002-09-30,0.018259383738040924
2002-10-31,0.1557694375514984
2002-11-30,-1.0941834449768066
2002-12-31,1.0060280561447144
2003-01-31,0.05434951186180115
2003-02-28,0.20236122608184814
2003-03-31,0.2317260205745697
2003-04-30,-0.6747368574142456
2003-05-31,-1.7622854709625244
2003-06-30,-0.5102087259292603
2003-07-31,0.4343690276145935
2003-08-31,0.28251922130584717
2003-09-30,0.1981515735387802
2003-10-31,1.6055374145507812
2003-11-30,0.8316658735275269
2003-12-31,0.5322983264923096
2004-01-31,1.6307332515716553
2004-02-29,0.10525420308113098
2004-03-31,-0.0024483315646648407
2004-04-30,-0.6134741306304932
2004-05-31,-0.09440069645643234
2004-06-30,0.4644666612148285
2004-07-31,-0.3530944883823395
2004-08-31,0.07038702070713043
2004-09-30,0.001921643503010273
2004-10-31,0.07444848865270615
2004-11-30,0.06301762908697128
2004-12-31,-0.016026712954044342
2005-01-31,0.011608701199293137
2005-02-28,0.3038913607597351
2005-03-31,0.39930039644241333
2005-04-30,0.17681686580181122
2005-05-31,-0.06256815791130066
2005-06-30,0.23547446727752686
2005-07-31,-0.10775446146726608
2005-08-31,-0.07600143551826477
2005-09-30,0.11527840793132782
2005-10-31,-0.07427149266004562
2005-11-30,0.3558826446533203
2005-12-31,0.21239110827445984
2006-01-31,0.9275438785552979
2006-02-28,0.05945200473070145
2006-03-31,0.5551575422286987
2006-04-30,0.3623996078968048
2006-05-31,-0.7217251658439636
2006-06-30,0.0063001662492752075
2006-07-31,-0.21539223194122314
2006-08-31,0.13900786638259888
2006-09-30,0.15977829694747925
2006-10-31,0.3934619724750519
2006-11-30,0.3515027165412903
2006-12-31,0.3476552367210388
2007-01-31,0.2751147747039795
2007-02-28,0.10617808252573013
2007-03-31,0.09318499267101288
2007-04-30,0.32133740186691284
2007-05-31,0.26953792572021484
2007-06-30,0.14927269518375397
2007-07-31,-0.40863096714019775
2007-08-31,-0.5667070150375366
2007-09-30,0.26290905475616455
2007-10-31,0.4937402009963989
2007-11-30,-0.4934854507446289
2007-12-31,0.317405641078949
2008-01-31,-0.5881465673446655
2008-02-29,0.4099203646183014
2008-03-31,0.44823700189590454
2008-04-30,0.011175937950611115
2008-05-31,0.037057988345623016
2008-06-30,2.3101024627685547
2008-07-31,-0.43651503324508667
2008-08-31,-0.13668955862522125
2008-09-30,0.6203975677490234
2008-10-31,1.9894534349441528
2008-11-30,1.303289771080017
2008-12-31,0.44057512283325195
2009-01-31,-0.03235401213169098
2009-02-28,0.5340577363967896
2009-03-31,-0.2797553837299347
2009-04-30,0.9665736556053162
2009-05-31,0.6223304271697998
2009-06-30,0.3691750764846802
2009-07-31,0.630105197429657
2009-08-31,0.7400104999542236
2009-09-30,1.0587046146392822
2009-10-31,-0.5364919304847717
2009-11-30,0.23581042885780334
2009-12-31,0.530282735824585
2010-01-31,-0.1010509580373764
2010-02-28,0.30688175559043884
2010-03-31,1.0610543489456177
2010-04-30,0.9250473976135254
2010-05-31,-0.989840030670166
2010-06-30,-0.7729712128639221
2010-07-31,0.3347546458244324
2010-08-31,-0.7878576517105103
2010-09-30,0.4222431778907776
2010-10-31,0.11593644320964813
2010-11-30,0.2482784241437912
2010-12-31,0.2668704390525818
2011-01-31,-0.013035828247666359
2011-02-28,0.4516614079475403
2011-03-31,-0.014113610610365868
2011-04-30,0.13042964041233063
2011-05-31,-0.17940160632133484
2011-06-30,0.032128721475601196
2011-07-31,-0.21663782000541687
2011-08-31,-0.6057342886924744
2011-09-30,-0.5830631256103516
2011-10-31,0.3591814935207367
2011-11-30,0.09306357055902481
2011-12-31,0.1955300122499466
2012-01-31,-0.20647063851356506
2012-02-29,0.002661879640072584
2012-03-31,0.1935357302427292
2012-04-30,0.2427198588848114
2012-05-31,0.6143417954444885
2012-06-30,-0.052038341760635376
2012-07-31,0.1678464710712433
2012-08-31,-0.11098401993513107
2012-09-30,0.026275373995304108
2012-10-31,0.14518332481384277
2012-11-30,0.10768421739339828
2012-12-31,0.3356141746044159
2013-01-31,0.28714433312416077
2013-02-28,0.42989838123321533
2013-03-31,0.4202815890312195
2013-04-30,0.24807025492191315
2013-05-31,0.6083476543426514
2013-06-30,0.35633623600006104
2013-07-31,0.820227324962616
2013-08-31,-0.34117141366004944
2013-09-30,1.016697883605957
2013-10-31,0.43780824542045593
2013-11-30,0.7201138138771057
2013-12-31,0.3190177083015442
2014-01-31,0.01189260371029377
2014-02-28,0.4804832339286804
2014-03-31,0.03809824585914612
2014-04-30,-0.618628740310669
2014-05-31,-0.01720465160906315
2014-06-30,0.2500831186771393
2014-07-31,-0.38497278094291687
2014-08-31,0.3017590641975403
2014-09-30,-0.2632407248020172
2014-10-31,0.22554102540016174
2014-11-30,-0.005379403010010719
2014-12-31,0.3104691505432129
2015-01-31,-0.13326029479503632
2015-02-28,0.14331388473510742
2015-03-31,0.2929888069629669
2015-04-30,-0.18842601776123047
2015-05-31,0.21857686340808868
2015-06-30,0.22676658630371094
2015-07-31,0.13015232980251312
2015-08-31,-0.22055603563785553
2015-09-30,0.7111729383468628
2015-10-31,-0.07985629141330719
2015-11-30,0.2631379961967468
2015-12-31,0.3615630269050598
2016-01-31,1.2754408121109009
2016-02-29,-0.1351645290851593
2016-03-31,-1.1895031929016113
2016-04-30,-0.9410654902458191
2016-05-31,0.43294185400009155
2016-06-30,0.010336151346564293
2016-07-31,-0.06385516375303268
2016-08-31,-0.078934445977211
2016-09-30,-0.15624016523361206
2016-10-31,0.4355143904685974
2016-11-30,0.6887866854667664
2016-12-31,0.5363139510154724
2017-01-31,-0.09790977090597153
2017-02-28,0.09300921112298965
2017-03-31,0.34808096289634705
2017-04-30,0.4290902316570282
2017-05-31,-0.16098573803901672
2017-06-30,0.512630820274353
2017-07-31,-0.008841894567012787
2017-08-31,0.03198593109846115
2017-09-30,0.5215035676956177
2017-10-31,0.1660671830177307
2017-11-30,0.09064804762601852
2017-12-31,-0.06445557624101639
2018-01-31,0.361493855714798
2018-02-28,-0.23152634501457214
2018-03-31,0.22980666160583496
2018-04-30,0.12082049250602722
2018-05-31,0.4718722105026245
2018-06-30,0.03514367714524269
2018-07-31,-0.05846230313181877
2018-08-31,0.773577868938446
2018-09-30,-0.26828843355178833
2018-10-31,-1.1700011491775513
2018-11-30,0.021783242002129555
2018-12-31,-0.7224529385566711
2019-01-31,0.5908244848251343
2019-02-28,0.29259607195854187
2019-03-31,0.09145436435937881
2019-04-30,0.05762913078069687
2019-05-31,0.21912606060504913
2019-06-30,-0.04108073189854622
2019-07-31,0.11057251691818237
2019-08-31,0.3142421543598175
2019-09-30,-0.044399164617061615
2019-10-31,0.387864351272583
2019-11-30,-0.13076049089431763
2019-12-31,-0.5843546390533447
2020-01-31,0.3645601272583008
2020-02-29,0.517170786857605
2020-03-31,1.2269316911697388
2020-04-30,-1.601657509803772
2020-05-31,-0.12694275379180908
2020-06-30,-0.12560975551605225
2020-07-31,0.17058482766151428
2020-08-31,-0.03694692999124527
2020-09-30,0.03814990073442459
2020-10-31,0.06377148628234863
2020-11-30,1.959141492843628
2020-12-31,0.45412683486938477
2021-01-31,0.7156195640563965
2021-02-28,0.6216120719909668
2021-03-31,-0.2508039176464081
2021-04-30,0.04655199125409126
2021-05-31,0.33921027183532715
2021-06-30,0.01472445484250784
2021-07-31,-0.053450241684913635
2021-08-31,-0.06179872155189514
2021-09-30,0.334246426820755
2021-10-31,0.18335440754890442
2021-11-30,0.2858685255050659
2021-12-31,0.6673346161842346
2022-01-31,1.1526743173599243
2022-02-28,0.23991897702217102
2022-03-31,0.05986703187227249
2022-04-30,1.1801581382751465
2022-05-31,0.5370140671730042
2022-06-30,0.18204054236412048
2022-07-31,-0.6786275506019592
2022-08-31,0.26095521450042725
2022-09-30,0.861973762512207
2022-10-31,-0.07531104236841202
